created_at,text,tweet_id,text_processed,cat_pre
2020-03-09T05:11:55Z,I don’t wanna gloat too hard but I got Four 8 oz Purell Hand Sanitzers from Amazon today for only $20. Not $50-$150 which most are going for now. This shit is cray. #CoronavirusOutbreak https://t.co/DEyhJ5zptt,1236882386933002240_1043886281745289217,get go,1
2020-03-24T00:46:35Z,"The #coronavirus is the biggest challenge for Trump in November, is not Biden",1242251429655597057_66377092,big,0
2020-03-25T06:27:01Z,"Soundtrack of Today: 
🚁🚑🚨🚁📻🔂♾

#coronavirus #QuarantineLife #SanDiego",1242699489447567361_15066288,,0
2020-03-28T01:47:50Z,Hey @detroitmercy I dont have the money to pay for my tuition. Dude to #COVID19 can you please kindly get rid of my students loans. Thank you kindly.,1243716395860451328_900242587,pay rid thank,0
2020-03-09T16:35:57Z,"Me: washes my hands
Me: checks Twitter to see if I'm trending yet
#CoronavirusOutbreak",1237054527683153921_2914948654,see trend,0
2020-03-04T23:09:14Z,"Politics, Coronavirus.  Why me?  😂😂😂  Best response ever.

#Covid_19 #CoronavirusOutbreak

https://t.co/rTbN7fyFMi",1235341560000151554_302419791,good,0
2020-03-27T16:11:20Z,"#physicaldistancing #Covid_19 #socialdistancing #pandemic

THIS is also our reality

#nature #spring #meadow #ponds #peepers #trees #redmaple #trees #springgreen #eternalreturn 

#gratitude #life #familytime… https://t.co/pwOhwGUPZz",1243571313811185664_18947823,physicaldistance socialdistance reality tree,0
2020-03-26T02:24:18Z,"I was hoping to visit my granddaughter in Illinois this month, but #coronavirus had other plans.😭 I'll have to settle for more pictures! ♥️ https://t.co/9UiPziW31F",1243000795655737344_138846068,hope,0
2020-03-26T19:56:37Z,"NH has a #StayAtHome order effective Friday, March 27th. Please see this explanatory graphic for what this means for individuals, families, and businesses. #COVID19 https://t.co/i8b8IeSAP0",1243265622852751366_2473039052,stayathome order effective see explanatory graphic,0
2020-03-24T05:16:34Z,"@realDonaldTrump What's worse than the cure for #COVID19? Death.
Typical attitude, make  #ProfitsOverPeople 
Sick workers used to say ""The only way to get a day off is to call in dead.""  Knowing we will get sick or die, you're more concerned
w/ making �",1242319374687461377_835347642422980608,realdonaldtrump bad typical make sick use say dead sick concerned make,0
2020-03-11T00:15:01Z,"Important website for Granite Staters to stay informed.

Thank you for your leadership, @GovChrisSununu!

#nhpolitics #NHSen #603Pride #COVID19 https://t.co/Lm11RlHtZ2",1237532445840297985_1159825169843662848,important stay informed,0
2020-03-24T21:40:56Z,"Punishing America's Enemies
“Denying medicines to #Iran🇮🇷 and #Venezuela🇻🇪 is a crime against humanity”
@UnzReview #COVID19 

https://t.co/SOrJ3p7kJZ",1242567096627793920_14596185,deny,0
2020-03-24T00:55:37Z,While it's sad that @JayInslee had to issue a stay-at-home order in WA state there was no alternative. And I fully support his mandate. I urge everyone to take the #coronavirus pandemic seriously,1242253702158671872_277511254,support take,0
2020-03-27T19:48:17Z,I've been researching #Covid19... And this weapon... Excuse me... Virus was most definitely engineered...,1243625913742434307_21164472,research engineer,0
2020-03-24T18:02:18Z,Quarantine projects... thanks @Jalinna and kaitlynisonline for these fabulous Christmas gifts. bettymwhite #chiapets #bettywhite #slothlife #covid_19 #alonetogether #stayhome @ The Maxwell Home https://t.co/aKqcudZinL,1242512078327463937_19339636,quarantine fabulous bettymwhite,0
2020-03-27T23:58:39Z,"TGIF Wine Lovers!🍷 Just popping to say we hope everyone is okay and safe!  Raising a glass to all of you, we can do this together! Stay safe!! 🍷🏡
And don't forget to wash your hands! 🧼🤗🏡

#covid_19 #selfisolation… https://t.co/zwnPlev9Vt",1243688920577163264_43403343,pop say safe raise stay safe wash,0
2020-03-28T14:12:21Z,"The $2 trillion relief bill POTUS signed yesterday fails to target/give relief to those most impacted by #COVID19. The disease hides under the dark veil of decades of engrained social inequity, thus we cannot adequately respond to the disease without responding to social inequity",1243903759584985090_230538921,sign fail impact hide dark engraine social respond respond social,1
2020-03-26T19:05:05Z,"Your safety matters. Be wary of any Coronavirus (#COVID19) Tests, Vaccines &amp; Treatments being advertised on places like social media. There are currently no FDA-approved treatment options available. Using any fake treatments may cause harm. More info: https://t.co/Gj1X8FHV4Z https://t.co/P4JGdVHwut",1243252652265418752_4670198197,matter wary test advertise social available use fake may cause,1
2020-03-26T02:39:03Z,They already had an #anxiety disorder. Then the #coronavirus #pandemic hit! https://t.co/RO7Xt5HUk3,1243004508726165504_370258371,hit,0
2020-03-06T15:19:01Z,"While #Covid_19 storms the United States, our First Lady continues to tweet out White House tennis renovations. Make Tennis Great Again. https://t.co/mQQXV8jxIU",1235948003317477377_3588851,continue make great,0
2020-03-24T10:48:28Z,"The New Neighborly 
#FujiX100V
1/800@ƒ/2-ISO320
#SocialDistancing #neighbors #talking #streetcorner #coronavirus #outside #covid19 #candid #streetphotography #blackandwhite #Fujifilm #GreenwichVillage #WestVillage #citylife #NewYorkStories #Documentary #fujifeed #myFujiFilm https://t.co/hBBQCvYAXC",1242402900917342211_54591289,neighborly socialdistance talk candid,0
2020-03-28T13:10:29Z,On top of smart commentary this is  great writing. “I find it haunting and sweet that they might escape the predations of COVID19.”  As a parent of four I think a big reason for my (relative) calm is the comfort I feel that my children are much less likely to have fatal #COVID19. https://t.co/RdDWajwhH4,1243888191679205377_1081903728,top smart great find haunt sweet may escape think big relative calm feel likely fatal,0
2020-03-11T20:38:20Z,"Every Boomer posting about how they can't wait for their cruise, have strong immune systems (somehow related to having lived through The Depression), are more likely to catch the flu, and love their current health insurance deserve every.single.thing that #COVID19 has to offer",1237840301340782601_319303986,ca wait strong immune relate live likely current deserve,0
2020-03-24T23:23:19Z,Hickey Freeman's factory now making masks for RGH; home sewers project suspended. #COVID19 #ROC #COVID2019 #MASKSHORTAGE https://t.co/WfFy5JXpdU via @DandC,1242592862094741516_1056606715,make suspend,0
2020-03-27T23:48:54Z,#ClapBecauseWeCare that @WrestleMania is going down to be rescheduled for June 7th amidst #CoronavirusOutbreak. https://t.co/A03y9N7TCd,1243686465189695488_1155417270,go reschedule,0
2020-03-25T17:21:53Z,"#SERVPRO in #FlaglerCounty remains open &amp; available to our community during the COVID-19 pandemic by offering #bioremediation &amp; #biohazard cleaning services as a way to combat areas in your home or business that may be affected by COVID-19.

Call us at 386-447-2202! 
#COVID19 https://t.co/am4Ri3pIRm",1242864292313075713_467478671,remain open available offer may affect call,0
2020-03-11T20:13:48Z,"And guess what? A day after @NCTsmtown_127 performed, #Houston’s Mayor announced @RODEOHOUSTON, and every city event, are officially cancelled due to a Montgomery County man with no recent travel history testing positive for #COVID19. This is the first case of community spread. https://t.co/HOP1sdNWiv",1237834127703003139_48919171,perform announce cancel due recent test positive first spread,0
2020-03-26T22:28:00Z,"Superb thread on #political #tribalism, #misinformation and lies in the age of #Covid_19 #pandemic. Keep doing what you're doing, @CT_Bergstrom. #ScienceMatters #FactsMatter https://t.co/lia42pPNSW",1243303717547302914_42438887,superb political lie keep,0
2020-03-24T01:28:30Z,"Somewhere, a pig takes flight. #coronavirus https://t.co/cYgT07AM5h",1242261979672252417_21624893,take,0
2020-03-24T23:46:16Z,"Y'all remember Katrina.
This response by @realDonaldTrump will be be like Katrina in all 50 states.
#COVIDIDIOTS 
#COVID19",1242598639773638658_1181409812975951873,remember state,0
2020-03-28T13:23:23Z,@realDonaldTrump  Twitterverse make this Retweet and trend! #25thAmendmentNow #Biden2020 #CoronaLockdown #CoronavirusLockdown #coronavirus #TrumpPressConf #TrumpMeltdown #TrumpLiesAmericansDie https://t.co/Xq1SDXOY0G,1243891436329844739_1207290867737870340,realdonaldtrump make coronalockdown,0
2020-03-26T13:17:32Z,BREAKING: @HondaMfgOhio extends #coronavirus-related shut down... https://t.co/33tuFWQhP4,1243165187684864003_36395921,break extend shut,0
2020-03-25T21:18:14Z,↗️  Well this is just hilarious! #Zoom #Coronavirus #ShelterInPlace #Quarantine #cat #gatto #gato #funny #hilarious #tiktok 🚩 https://t.co/kUST150PDK,1242923774682574848_43840197,,0
2020-03-26T02:34:39Z,@freddieoconnell don’t get to worried #itwillallworkout #COVID19 #Hydroxycloroquine https://t.co/skoTWMslO2,1243003400968638466_443321694,get worried,1
2020-03-25T21:56:37Z,I’ll be there Sara get off my case. #bored #GetMeOutOfHere #COVID19 @ Brookline https://t.co/fgSSijn8mk,1242933432491147264_144223059,get bore,1
2020-03-27T17:07:23Z,"Why The Browns WILL Make It To The Playoffs In 2020!?! — Let’s focus on this, &amp; dissolving #coronavirus 😆🙏https://t.co/VxHzotRdrK via @YouTube 
#CoronaVirusUpdates #clevelandbrowns #dawgcheck #brownstwitter #nfl #2020 
@Browns @BrownsBackers @BrownsAccess @BrownsDownUnder",1243585420757069824_1230345654561492992,make let focus dissolve coronavirusupdate dawgcheck,0
2020-03-27T00:53:57Z,This 👇🏼. Must read. @ThisIsUD #truth #StayHomeSaveLives #coronavirus #miami https://t.co/rDocxUlJEj,1243340446472065024_24945745,must read,0
2020-03-26T23:00:20Z,@noahmichelson Our #coronavirus #COVID19 #QuarantineLife walk of the day https://t.co/I9pl0DXKqU,1243311854971228161_404945292,,0
2020-03-27T00:07:56Z,He’s Got the While World In Gzus Hands!!!#HesGotTheWholeWorldChallenge #hesgotthewholeworldinhishands #COVID19 #corona #sing #Quarantine #QuarantineLife #ShelterInPlace #music #church #ChurchOnline #musician #worship #FaithOverFear #faith @tylerperry @MusiciansGospel #GospelMusic https://t.co/kzjoN9tRjN,1243328867894509568_4049673742,get quarantine,1
2020-03-26T23:16:40Z,“Social distancing.” What does that mean? #StayHomeOKC #COVID19 @okchealth https://t.co/6pO9zE2OwY,1243315964562886656_14947962,,0
2020-03-28T22:43:09Z,hey @netflix seeing how we're all inside and have already finished #TigerKingNetflix what do you say we get @nbcthegoodplace season 4 up and running thank youuu #SelfIsolation #COVID19,1244032307444367360_574777171,netflix see finish say run thank,0
2020-03-28T17:00:49Z,"I'm watching #Contagion, one of my favorite movies of all time. #coronavirus https://t.co/0uhTq4pq1I",1243946153877504000_255855461,watch favorite,0
2020-03-25T00:34:00Z,Don't get me wrong I love staying home and isolated from people it's like my natural habitat. But this whole quarantine thing sucks man. #StayAtHomeOrder #COVID19 #coronavirus #CoronavirusLockdown,1242610652537131008_705589316118941697,wrong stay isolated natural whole quarantine suck,0
2020-03-27T00:48:39Z,"Day WTF? #socialdistancing #coronavirus @ Broadmoor, New Orleans https://t.co/RZZAKqfKpp",1243339115501846530_19170455,socialdistance,0
2020-03-26T05:38:36Z,"Yes people, this is gonna get bumpy! But you gotta hang on tight and listen to #HealthcareHeroes the pilot of your ship! Stay at home, keep good care of yourself and your family! #COVID19 #COVIDー19 #COVID #CoronavirusLockdown #21daylockdown #India #IndiaFightsCorona #StayHome https://t.co/jDIA6ulii2",1243049695225745408_1061693842141929472,gon get hang tight healthcareheroe stay keep good coronaviruslockdown,1
2020-03-28T21:41:57Z,Hey @StrangeDaysBeer Danke! (Thanks)! #BooksAndBeer #patio #CityLife #StayAtHomeAndStaySafe #Covid_19 #StayAtHomeKC https://t.co/xAGoyExpaQ,1244016903863128064_2795915756,,0
2020-03-25T02:27:44Z,"Trying figure this whole mask situation out🤦🏾‍♀️ #covid_19 #mask @ Tallahassee, Florida https://t.co/e7V4slKoJL",1242639271468519424_720051234045091845,try whole,0
2020-03-09T02:36:51Z,This 👇👇👇👇👇 is not imposible !!! #coronavirus #COVIDー19 #COVID19 #CoronavirusOutbreak https://t.co/7H3K4OLHfo,1236843362638012416_35102243,imposible,0
2020-03-28T13:51:31Z,@RealJamesWoods @realDonaldTrump Just FYI: he knew about the #CoronavirusPandemic in January. As I recall he called it a “Hoax” then a “Democratic Hoax. So he sat on his diaper wearing fat ass and didn’t want to mess up his re-election chances. He,1243898517489438720_239624533,know call sit wear fat want give,0
2020-03-24T23:08:31Z,"My daughter (@hannahkirstel) is #selfisolating with MILD #Coronavirus symptoms (fatigue, off/on temperature, mild cough, occasional heavy breathing) and CANNOT GET A TEST IN #massachusetts! Thoughts @MassGovernor @MassGov @MassAGO? #boston #COVID19 #CoronavirusPandemic #COVIDー19 https://t.co/FhMLAD5vem",1242589137099788290_35203319,selfisolate fatigue occasional heavy get,1
2020-03-25T06:42:08Z,"Educate yourself, educate a family member/partner, educate a friend. Let’s be safe and get through this by arming ourselves with information. #COVID19 https://t.co/rlBEHZsHHu",1242703294608347137_29913262,educate educate educate let safe arm,0
2020-03-27T00:51:42Z,Exactly.  He needs to read it first. #CoronavirusStimulusBill #coronavirus #COVID19 https://t.co/1I7982I1i4,1243339881012756481_1115969455568322561,need read first,0
2020-03-27T16:26:10Z,@realDonaldTrump No one believes your bullshit. #COVID19 #TrumpVirusCoverup,1243575047996026884_843022896,realdonaldtrump believe,0
2020-03-26T03:33:49Z,Anticipating sharp uptake in #COVID19 infection and soon deaths in #Mississippi 🙄 https://t.co/RNnTEId6Z6,1243018291200897024_404945292,anticipate sharp death,0
2020-03-26T08:34:13Z,"By far the goodest day of #coronapocalypse. Happy birthday to mcslanty68! 🎂🎉🎊
#happybirthday #oldbuddyoldpal #goodfriends #goodtimes #cake #endtimesfun #bubblelife #quarantinelife #coronavirus #marylandcoronavirus… https://t.co/5kQTYaFWYz",1243093891638853637_18537131,good happy,1
2020-03-25T04:13:25Z,It will be interesting to see if any AI or RPA processes will be developed to combat pandemics.  Or will our robot overlords just decide to ignore the problem until It’s too late like their human counterparts #COVID19,1242665868061966336_7232262,interesting see develop decide human,0
